Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,City,Age,Category,Product Name,Unit Price,Quantity,Gross Sales,Discount (%),Sales,Cost,Profit,Profit Margin (%),Payment Method,Customer Rating,Returned,Month,Month Name,Quarter,Weekday,Age Group
ORD-012605,2025-05-07,2025-05-13,Standard Class,C-1936,Aisha Sharma,Consumer,West,San Francisco,51,Electronics,Dell XPS 15,1146.05,2,2292.1,0.0,2292.1,1471.17,820.93,35.82,Credit Card,3.5,0,5,May,2,Wednesday,46-55
ORD-012606,2025-05-07,2025-05-13,Standard Class,C-2074,David Johnson,Home Office,South,Nashville,35,Electronics,MacBook Air M3,859.0,4,3436.0,10.0,3092.4,2436.32,656.08,21.22,Apple Pay,4.1,0,5,May,2,Wednesday,26-35
ORD-012607,2025-05-07,2025-05-13,Standard Class,C-1426,Omar Brown,Consumer,Central,Chicago,33,Clothing,H&M Hoodie,54.75,1,54.75,25.0,41.06,27.74,13.32,32.44,PayPal,3.9,0,5,May,2,Wednesday,26-35
ORD-012608,2025-05-07,2025-05-11,Second Class,C-1102,Jennifer Chen,Consumer,East,Boston,34,Clothing,Under Armour T-Shirt,123.26,1,123.26,0.0,123.26,65.09,58.17,47.19,Debit Card,5.0,0,5,May,2,Wednesday,26-35
ORD-012609,2025-05-07,2025-05-07,Same Day,C-1467,Lucas Sharma,Corporate,West,Los Angeles,42,Home & Kitchen,Ninja Air Fryer,754.72,1,754.72,15.0,641.51,526.89,114.62,17.87,Apple Pay,3.8,0,5,May,2,Wednesday,36-45
ORD-012610,2025-05-08,2025-05-14,Standard Class,C-1573,Omar Lee,Consumer,Central,Dallas,43,Clothing,Adidas Ultraboost,51.25,3,153.75,15.0,130.69,90.97,39.72,30.39,PayPal,4.6,0,5,May,2,Thursday,36-45
ORD-012611,2025-05-08,2025-05-14,Standard Class,C-1842,Sofia Reddy,Corporate,West,Seattle,27,Home & Kitchen,Breville Espresso,524.41,1,524.41,0.0,524.41,320.55,203.86,38.87,Debit Card,4.0,0,5,May,2,Thursday,26-35
ORD-012612,2025-05-08,2025-05-14,Standard Class,C-2057,Michael Reddy,Consumer,West,San Francisco,55,Food & Grocery,Organic Almonds 1kg,21.13,5,105.65,0.0,105.65,66.27,39.38,37.27,PayPal,4.6,0,5,May,2,Thursday,46-55
ORD-012613,2025-05-08,2025-05-08,Same Day,C-1163,Linda Reddy,Consumer,Central,Chicago,54,Sports & Fitness,Foam Roller,56.35,1,56.35,15.0,47.9,31.1,16.8,35.07,Debit Card,3.7,0,5,May,2,Thursday,46-55
ORD-012614,2025-05-08,2025-05-14,Standard Class,C-1504,John Miller,Home Office,East,Philadelphia,39,Home & Kitchen,KitchenAid Mixer,529.52,2,1059.04,0.0,1059.04,666.65,392.39,37.05,PayPal,3.4,0,5,May,2,Thursday,36-45
ORD-012615,2025-05-08,2025-05-08,Same Day,C-1185,Omar Williams,Consumer,West,San Francisco,47,Electronics,Logitech MX Keys,539.61,1,539.61,20.0,431.69,386.41,45.28,10.49,PayPal,4.7,0,5,May,2,Thursday,46-55
ORD-012616,2025-05-08,2025-05-08,Same Day,C-1928,David Singh,Consumer,East,Boston,18,Electronics,Samsung Galaxy S24,986.48,1,986.48,10.0,887.83,657.54,230.29,25.94,Debit Card,4.5,0,5,May,2,Thursday,18-25
ORD-012617,2025-05-08,2025-05-14,Standard Class,C-1043,Omar Singh,Consumer,East,Boston,41,Home & Kitchen,Philips Hue Kit,440.99,2,881.98,0.0,881.98,596.38,285.6,32.38,Google Pay,4.3,0,5,May,2,Thursday,36-45
ORD-012618,2025-05-08,2025-05-14,Standard Class,C-1011,Omar Patel,Corporate,East,Philadelphia,34,Home & Kitchen,IKEA KALLAX Shelf,282.23,2,564.46,5.0,536.24,375.07,161.17,30.06,Credit Card,4.9,0,5,May,2,Thursday,26-35
ORD-012619,2025-05-08,2025-05-12,Second Class,C-1297,Lucas Davis,Consumer,Central,Dallas,36,Food & Grocery,Manuka Honey,54.6,2,109.2,0.0,109.2,71.04,38.16,34.95,PayPal,4.6,0,5,May,2,Thursday,36-45
ORD-012620,2025-05-08,2025-05-12,Second Class,C-1417,Omar Jones,Consumer,South,Nashville,53,Beauty & Health,Cetaphil Moisturizer,352.15,2,704.3,0.0,704.3,339.83,364.47,51.75,Apple Pay,4.8,0,5,May,2,Thursday,46-55
ORD-012621,2025-05-08,2025-05-08,Same Day,C-1600,Omar Brown,Consumer,West,Los Angeles,37,Electronics,LG 27in 4K Monitor,1064.24,2,2128.48,0.0,2128.48,1495.4,633.08,29.74,Credit Card,4.0,0,5,May,2,Thursday,36-45
ORD-012622,2025-05-08,2025-05-12,Second Class,C-1415,Patricia Kim,Corporate,South,Atlanta,43,Food & Grocery,Olive Oil EV,8.61,3,25.83,25.0,19.37,16.82,2.55,13.16,Debit Card,4.1,0,5,May,2,Thursday,36-45
ORD-012623,2025-05-08,2025-05-14,Standard Class,C-1702,Robert Sharma,Home Office,Central,Chicago,18,Beauty & Health,Garnier SPF 50,445.55,1,445.55,0.0,445.55,221.92,223.63,50.19,Credit Card,4.5,0,5,May,2,Thursday,18-25
ORD-012624,2025-05-08,2025-05-14,Standard Class,C-2114,Susan Reddy,Consumer,East,New York,25,Home & Kitchen,Dyson V15 Vacuum,685.07,2,1370.14,5.0,1301.63,849.82,451.81,34.71,Debit Card,4.1,0,5,May,2,Thursday,18-25
ORD-012625,2025-05-08,2025-05-10,First Class,C-1956,James Singh,Consumer,Central,Chicago,49,Electronics,Apple Watch Series 9,317.43,4,1269.72,0.0,1269.72,900.33,369.39,29.09,Apple Pay,4.2,0,5,May,2,Thursday,46-55
ORD-012626,2025-05-08,2025-05-12,Second Class,C-2141,John Chen,Consumer,West,Los Angeles,35,Home & Kitchen,IKEA KALLAX Shelf,587.59,1,587.59,5.0,558.21,356.95,201.26,36.05,Debit Card,4.0,0,5,May,2,Thursday,26-35
ORD-012627,2025-05-08,2025-05-14,Standard Class,C-1666,Susan Lee,Home Office,West,San Francisco,31,Electronics,LG 27in 4K Monitor,589.05,1,589.05,10.0,530.14,422.06,108.08,20.39,PayPal,4.4,0,5,May,2,Thursday,26-35
ORD-012628,2025-05-08,2025-05-14,Standard Class,C-1385,Lucas Brown,Corporate,East,Boston,18,Clothing,New Balance 574,200.84,1,200.84,5.0,190.8,121.77,69.03,36.18,PayPal,4.0,0,5,May,2,Thursday,18-25
ORD-012629,2025-05-08,2025-05-08,Same Day,C-2190,Aisha Singh,Home Office,South,Nashville,40,Home & Kitchen,Ninja Air Fryer,572.93,4,2291.72,0.0,2291.72,1441.3,850.42,37.11,PayPal,4.7,0,5,May,2,Thursday,36-45
ORD-012630,2025-05-08,2025-05-14,Standard Class,C-1493,Michael Kim,Consumer,East,New York,19,Electronics,Logitech MX Keys,1392.63,1,1392.63,0.0,1392.63,886.7,505.93,36.33,Debit Card,4.3,0,5,May,2,Thursday,18-25
ORD-012631,2025-05-08,2025-05-10,First Class,C-2079,Jennifer Davis,Consumer,Central,Chicago,44,Electronics,Dell XPS 15,1347.95,3,4043.85,0.0,4043.85,2588.12,1455.73,36.0,Google Pay,4.6,0,5,May,2,Thursday,36-45
ORD-012632,2025-05-08,2025-05-14,Standard Class,C-1312,Lucas Reddy,Consumer,East,Boston,32,Home & Kitchen,Philips Hue Kit,699.42,1,699.42,0.0,699.42,481.82,217.6,31.11,Debit Card,4.5,0,5,May,2,Thursday,26-35
ORD-012633,2025-05-08,2025-05-10,First Class,C-1294,David Smith,Corporate,South,Atlanta,26,Clothing,Levi's 501 Jeans,130.09,1,130.09,0.0,130.09,76.93,53.16,40.86,Google Pay,3.2,0,5,May,2,Thursday,26-35
ORD-012634,2025-05-08,2025-05-14,Standard Class,C-1898,Priya Lee,Home Office,Central,Houston,33,Home & Kitchen,Ninja Air Fryer,560.44,1,560.44,10.0,504.4,326.53,177.87,35.26,Apple Pay,4.0,0,5,May,2,Thursday,26-35
ORD-012635,2025-05-09,2025-05-15,Standard Class,C-1295,Michael Williams,Consumer,West,Seattle,47,Clothing,Nike Air Force 1,224.79,4,899.16,15.0,764.29,451.97,312.32,40.86,Credit Card,3.2,0,5,May,2,Friday,46-55
ORD-012636,2025-05-09,2025-05-13,Second Class,C-1792,Linda Kumar,Consumer,West,San Francisco,31,Home & Kitchen,KitchenAid Mixer,444.57,1,444.57,0.0,444.57,288.99,155.58,35.0,Credit Card,4.2,0,5,May,2,Friday,26-35
ORD-012637,2025-05-09,2025-05-09,Same Day,C-1146,Priya Jones,Corporate,South,Atlanta,66,Beauty & Health,MAC Foundation,116.09,2,232.18,0.0,232.18,142.19,89.99,38.76,Bank Transfer,4.4,0,5,May,2,Friday,56+
ORD-012638,2025-05-09,2025-05-13,Second Class,C-1281,Omar Garcia,Corporate,West,San Francisco,18,Home & Kitchen,Roomba i7+,761.92,1,761.92,5.0,723.82,472.83,250.99,34.68,Credit Card,4.8,0,5,May,2,Friday,18-25
ORD-012639,2025-05-09,2025-05-15,Standard Class,C-1612,Robert Williams,Consumer,West,Seattle,48,Electronics,MacBook Air M3,623.15,1,623.15,20.0,498.52,405.16,93.36,18.73,PayPal,4.5,0,5,May,2,Friday,46-55
ORD-012640,2025-05-09,2025-05-15,Standard Class,C-1559,Susan Patel,Home Office,Central,Chicago,34,Home & Kitchen,Instant Pot Duo,248.2,1,248.2,25.0,186.15,152.32,33.83,18.17,Credit Card,4.3,1,5,May,2,Friday,26-35
ORD-012641,2025-05-09,2025-05-15,Standard Class,C-1837,Aisha Kumar,Corporate,Central,Houston,33,Sports & Fitness,Hydro Flask 32oz,195.65,1,195.65,0.0,195.65,118.99,76.66,39.18,Apple Pay,4.6,0,5,May,2,Friday,26-35
ORD-012642,2025-05-09,2025-05-11,First Class,C-1636,Susan Singh,Corporate,East,New York,33,Books & Media,Deep Work,22.08,1,22.08,0.0,22.08,9.16,12.92,58.51,Credit Card,4.4,0,5,May,2,Friday,26-35
ORD-012643,2025-05-09,2025-05-15,Standard Class,C-2184,David Williams,Consumer,Central,Dallas,30,Beauty & Health,Dyson Airwrap,430.4,3,1291.2,0.0,1291.2,659.25,631.95,48.94,Credit Card,4.2,0,5,May,2,Friday,26-35
ORD-012644,2025-05-09,2025-05-13,Second Class,C-1530,Aisha Sharma,Home Office,Central,Chicago,37,Electronics,Canon EOS R50,1026.23,3,3078.69,10.0,2770.82,2197.86,572.96,20.68,Credit Card,4.0,0,5,May,2,Friday,36-45
ORD-012645,2025-05-09,2025-05-13,Second Class,C-1174,Aisha Patel,Consumer,East,Philadelphia,21,Home & Kitchen,Philips Hue Kit,373.16,2,746.32,0.0,746.32,521.77,224.55,30.09,PayPal,4.6,0,5,May,2,Friday,18-25
ORD-012646,2025-05-09,2025-05-15,Standard Class,C-1454,Lucas Sharma,Consumer,South,Charlotte,18,Home & Kitchen,IKEA KALLAX Shelf,139.13,1,139.13,0.0,139.13,83.97,55.16,39.65,Credit Card,3.8,0,5,May,2,Friday,18-25
ORD-012647,2025-05-09,2025-05-09,Same Day,C-2170,John Sharma,Corporate,East,Philadelphia,18,Home & Kitchen,Breville Espresso,145.89,1,145.89,15.0,124.01,84.66,39.35,31.73,Credit Card,3.7,0,5,May,2,Friday,18-25
ORD-012648,2025-05-09,2025-05-15,Standard Class,C-1247,James Williams,Corporate,East,Philadelphia,52,Clothing,Ray-Ban Aviators,87.04,2,174.08,0.0,174.08,106.48,67.6,38.83,Credit Card,4.3,0,5,May,2,Friday,46-55
ORD-012649,2025-05-09,2025-05-13,Second Class,C-1703,Omar Smith,Home Office,South,Nashville,49,Electronics,iPhone 15 Pro,747.15,1,747.15,0.0,747.15,527.64,219.51,29.38,Apple Pay,4.1,0,5,May,2,Friday,46-55
ORD-012650,2025-05-09,2025-05-15,Standard Class,C-1810,Sofia Miller,Home Office,South,Nashville,46,Books & Media,Rich Dad Poor Dad,76.08,1,76.08,5.0,72.28,36.25,36.03,49.85,Debit Card,2.8,0,5,May,2,Friday,46-55
ORD-012651,2025-05-09,2025-05-13,Second Class,C-2004,Omar Chen,Home Office,West,Seattle,49,Home & Kitchen,Instant Pot Duo,545.67,1,545.67,5.0,518.39,335.43,182.96,35.29,Credit Card,3.7,0,5,May,2,Friday,46-55
ORD-012652,2025-05-09,2025-05-13,Second Class,C-1647,Aisha Patel,Corporate,East,Boston,55,Beauty & Health,Garnier SPF 50,305.94,1,305.94,0.0,305.94,181.54,124.4,40.66,Credit Card,4.6,0,5,May,2,Friday,46-55
ORD-012653,2025-05-09,2025-05-13,Second Class,C-1200,John Sharma,Consumer,West,Los Angeles,30,Clothing,Adidas Ultraboost,150.53,2,301.06,0.0,301.06,183.23,117.83,39.14,Credit Card,5.0,0,5,May,2,Friday,26-35
ORD-012654,2025-05-09,2025-05-15,Standard Class,C-1243,Aisha Patel,Corporate,West,Seattle,40,Food & Grocery,Green Tea 100 bags,47.95,3,143.85,0.0,143.85,91.04,52.81,36.71,PayPal,3.4,0,5,May,2,Friday,36-45
ORD-012655,2025-05-09,2025-05-11,First Class,C-1980,James Davis,Consumer,Central,Chicago,45,Clothing,Levi's 501 Jeans,206.44,5,1032.2,5.0,980.59,529.14,451.45,46.04,Apple Pay,4.5,0,5,May,2,Friday,36-45
ORD-012656,2025-05-09,2025-05-11,First Class,C-1692,John Smith,Home Office,East,New York,19,Food & Grocery,Cold Pressed Juice,30.82,1,30.82,10.0,27.74,21.23,6.51,23.47,Credit Card,4.5,0,5,May,2,Friday,18-25
ORD-012657,2025-05-09,2025-05-15,Standard Class,C-1420,Aisha Williams,Home Office,West,Seattle,21,Clothing,New Balance 574,116.95,2,233.9,0.0,233.9,139.96,93.94,40.16,Credit Card,3.7,0,5,May,2,Friday,18-25
ORD-012658,2025-05-09,2025-05-15,Standard Class,C-1785,Sofia Kim,Consumer,Central,Dallas,41,Electronics,Samsung Galaxy S24,766.69,2,1533.38,0.0,1533.38,1033.38,500.0,32.61,Credit Card,3.6,0,5,May,2,Friday,36-45
ORD-012659,2025-05-09,2025-05-15,Standard Class,C-1305,Priya Kumar,Corporate,South,Charlotte,52,Beauty & Health,Vitamin C Serum,243.09,2,486.18,5.0,461.87,234.77,227.1,49.17,Debit Card,3.2,0,5,May,2,Friday,46-55
ORD-012660,2025-05-09,2025-05-09,Same Day,C-1120,Mary Williams,Consumer,South,Atlanta,54,Electronics,Dell XPS 15,1513.05,1,1513.05,0.0,1513.05,1048.58,464.47,30.7,Credit Card,4.1,0,5,May,2,Friday,46-55
ORD-012661,2025-05-09,2025-05-15,Standard Class,C-1468,Priya Brown,Home Office,East,New York,40,Electronics,Logitech MX Keys,1671.5,3,5014.5,0.0,5014.5,3323.43,1691.07,33.72,Credit Card,5.0,0,5,May,2,Friday,36-45
ORD-012662,2025-05-09,2025-05-13,Second Class,C-2097,Priya Kumar,Consumer,East,New York,33,Food & Grocery,Chia Seeds 1kg,59.38,1,59.38,10.0,53.44,41.12,12.32,23.05,Google Pay,3.6,0,5,May,2,Friday,26-35
ORD-012663,2025-05-09,2025-05-15,Standard Class,C-1758,Aisha Patel,Consumer,West,Seattle,30,Home & Kitchen,Breville Espresso,387.63,3,1162.89,20.0,930.31,770.99,159.32,17.13,PayPal,3.5,0,5,May,2,Friday,26-35
ORD-012664,2025-05-09,2025-05-13,Second Class,C-1976,Sofia Kumar,Consumer,East,Philadelphia,40,Beauty & Health,Dyson Airwrap,239.51,3,718.53,20.0,574.82,390.25,184.57,32.11,Debit Card,3.6,0,5,May,2,Friday,36-45
ORD-012665,2025-05-09,2025-05-11,First Class,C-1634,Sofia Garcia,Corporate,East,Philadelphia,38,Sports & Fitness,Hydro Flask 32oz,258.28,3,774.84,15.0,658.61,498.05,160.56,24.38,Credit Card,3.5,0,5,May,2,Friday,36-45
ORD-012666,2025-05-10,2025-05-16,Standard Class,C-1197,Sofia Kim,Consumer,East,Boston,35,Clothing,Zara Blazer,56.16,2,112.32,20.0,89.86,60.42,29.44,32.76,Bank Transfer,3.0,0,5,May,2,Saturday,26-35
ORD-012667,2025-05-10,2025-05-12,First Class,C-1153,Robert Johnson,Home Office,South,Charlotte,61,Beauty & Health,Biotin Supplements,399.0,2,798.0,5.0,758.1,490.29,267.81,35.33,Credit Card,3.1,0,5,May,2,Saturday,56+
ORD-012668,2025-05-10,2025-05-16,Standard Class,C-1254,Aisha Reddy,Corporate,Central,Houston,34,Beauty & Health,Dyson Airwrap,326.63,1,326.63,5.0,310.3,172.77,137.53,44.32,Credit Card,4.6,0,5,May,2,Saturday,26-35
ORD-012669,2025-05-10,2025-05-16,Standard Class,C-1518,Sofia Kumar,Corporate,Central,Houston,35,Home & Kitchen,Dyson V15 Vacuum,331.14,4,1324.56,10.0,1192.1,874.2,317.9,26.67,Google Pay,3.3,0,5,May,2,Saturday,26-35
ORD-012670,2025-05-10,2025-05-16,Standard Class,C-1455,Linda Kumar,Consumer,East,Philadelphia,67,Sports & Fitness,Garmin Fenix 7,129.48,1,129.48,0.0,129.48,82.69,46.79,36.14,PayPal,3.9,0,5,May,2,Saturday,56+
ORD-012671,2025-05-10,2025-05-16,Standard Class,C-1442,Susan Garcia,Consumer,Central,Chicago,41,Electronics,Canon EOS R50,1285.13,2,2570.26,5.0,2441.75,1774.95,666.8,27.31,Google Pay,3.1,0,5,May,2,Saturday,36-45
ORD-012672,2025-05-10,2025-05-16,Standard Class,C-1948,Jennifer Patel,Corporate,Central,Chicago,21,Electronics,Dell XPS 15,1122.64,1,1122.64,30.0,785.85,730.13,55.72,7.09,Debit Card,4.7,0,5,May,2,Saturday,18-25
ORD-012673,2025-05-10,2025-05-16,Standard Class,C-1863,Jennifer Singh,Home Office,West,Los Angeles,35,Electronics,Dell XPS 15,491.13,2,982.26,0.0,982.26,688.77,293.49,29.88,Credit Card,2.7,0,5,May,2,Saturday,26-35
ORD-012674,2025-05-10,2025-05-12,First Class,C-1284,David Patel,Consumer,South,Atlanta,40,Electronics,Samsung Galaxy S24,1255.88,1,1255.88,0.0,1255.88,801.29,454.59,36.2,Credit Card,3.4,0,5,May,2,Saturday,36-45
ORD-012675,2025-05-10,2025-05-14,Second Class,C-1560,Arjun Smith,Consumer,Central,Chicago,35,Sports & Fitness,Resistance Bands,130.59,1,130.59,20.0,104.47,83.27,21.2,20.29,Google Pay,4.7,0,5,May,2,Saturday,26-35
ORD-012676,2025-05-10,2025-05-16,Standard Class,C-2156,Linda Davis,Corporate,South,Charlotte,41,Sports & Fitness,Yoga Mat Pro,252.29,2,504.58,0.0,504.58,281.67,222.91,44.18,Bank Transfer,4.8,0,5,May,2,Saturday,36-45
ORD-012677,2025-05-10,2025-05-16,Standard Class,C-1343,Sofia Lee,Consumer,West,Los Angeles,61,Clothing,Under Armour T-Shirt,151.55,1,151.55,0.0,151.55,78.24,73.31,48.37,PayPal,3.9,0,5,May,2,Saturday,56+
ORD-012678,2025-05-10,2025-05-16,Standard Class,C-1527,Priya Jones,Consumer,West,Los Angeles,18,Beauty & Health,Electric Toothbrush,30.27,1,30.27,10.0,27.24,17.79,9.45,34.69,Debit Card,4.3,0,5,May,2,Saturday,18-25
ORD-012679,2025-05-10,2025-05-16,Standard Class,C-1306,Sofia Reddy,Consumer,East,New York,43,Electronics,Dell XPS 15,1325.17,1,1325.17,0.0,1325.17,869.7,455.47,34.37,Credit Card,3.9,0,5,May,2,Saturday,36-45
ORD-012680,2025-05-10,2025-05-14,Second Class,C-1799,Mary Smith,Consumer,South,Atlanta,40,Home & Kitchen,Breville Espresso,694.11,1,694.11,0.0,694.11,418.41,275.7,39.72,Apple Pay,4.8,0,5,May,2,Saturday,36-45
ORD-012681,2025-05-10,2025-05-16,Standard Class,C-2038,Sofia Garcia,Home Office,South,Atlanta,44,Electronics,Logitech MX Keys,158.51,2,317.02,0.0,317.02,207.82,109.2,34.45,Credit Card,4.7,0,5,May,2,Saturday,36-45
ORD-012682,2025-05-10,2025-05-16,Standard Class,C-1571,Mary Williams,Corporate,West,Seattle,26,Clothing,Adidas Ultraboost,37.54,1,37.54,0.0,37.54,22.72,14.82,39.48,Credit Card,4.8,0,5,May,2,Saturday,26-35
ORD-012683,2025-05-10,2025-05-16,Standard Class,C-1549,Susan Sharma,Corporate,East,Boston,28,Clothing,Under Armour T-Shirt,71.24,1,71.24,5.0,67.68,44.34,23.34,34.49,Apple Pay,4.7,0,5,May,2,Saturday,26-35
ORD-012684,2025-05-10,2025-05-12,First Class,C-1657,Mary Patel,Consumer,South,Atlanta,40,Food & Grocery,Quinoa 2kg,42.9,1,42.9,5.0,40.75,28.26,12.49,30.65,Credit Card,4.6,0,5,May,2,Saturday,36-45
ORD-012685,2025-05-10,2025-05-14,Second Class,C-1631,Priya Williams,Corporate,South,Nashville,52,Home & Kitchen,KitchenAid Mixer,191.06,3,573.18,0.0,573.18,369.77,203.41,35.49,Credit Card,4.8,0,5,May,2,Saturday,46-55
ORD-012686,2025-05-10,2025-05-10,Same Day,C-1494,Sofia Davis,Corporate,East,New York,52,Food & Grocery,Cold Pressed Juice,27.8,1,27.8,0.0,27.8,17.04,10.76,38.71,Credit Card,4.5,0,5,May,2,Saturday,46-55
ORD-012687,2025-05-10,2025-05-16,Standard Class,C-1979,Mary Chen,Consumer,Central,Dallas,45,Food & Grocery,Olive Oil EV,32.2,2,64.4,15.0,54.74,37.32,17.42,31.82,Credit Card,4.0,0,5,May,2,Saturday,36-45
ORD-012688,2025-05-10,2025-05-16,Standard Class,C-2075,Jennifer Patel,Consumer,West,Seattle,28,Books & Media,Harry Potter Set,49.72,2,99.44,20.0,79.55,54.51,25.04,31.48,PayPal,4.0,0,5,May,2,Saturday,26-35
ORD-012689,2025-05-11,2025-05-17,Standard Class,C-1884,Susan Brown,Consumer,East,Boston,29,Sports & Fitness,Garmin Fenix 7,94.11,1,94.11,0.0,94.11,61.37,32.74,34.79,Credit Card,3.8,0,5,May,2,Sunday,26-35
ORD-012690,2025-05-11,2025-05-11,Same Day,C-1411,Aisha Jones,Consumer,South,Atlanta,32,Beauty & Health,Biotin Supplements,185.19,3,555.57,20.0,444.46,309.83,134.63,30.29,Debit Card,4.4,0,5,May,2,Sunday,26-35
ORD-012691,2025-05-11,2025-05-17,Standard Class,C-2163,Patricia Jones,Consumer,South,Nashville,21,Electronics,Apple Watch Series 9,564.34,2,1128.68,0.0,1128.68,754.17,374.51,33.18,Credit Card,4.0,0,5,May,2,Sunday,18-25
ORD-012692,2025-05-11,2025-05-13,First Class,C-1238,Susan Singh,Consumer,East,New York,18,Home & Kitchen,Instant Pot Duo,671.47,1,671.47,20.0,537.18,447.25,89.93,16.74,PayPal,4.0,0,5,May,2,Sunday,18-25
ORD-012693,2025-05-11,2025-05-17,Standard Class,C-1890,David Lee,Consumer,South,Nashville,30,Beauty & Health,Vitamin C Serum,139.34,2,278.68,20.0,222.94,156.92,66.02,29.61,Debit Card,4.5,0,5,May,2,Sunday,26-35
ORD-012694,2025-05-11,2025-05-11,Same Day,C-2037,Lucas Lee,Home Office,South,Charlotte,47,Home & Kitchen,Roomba i7+,515.78,1,515.78,15.0,438.41,309.81,128.6,29.33,PayPal,2.7,0,5,May,2,Sunday,46-55
ORD-012695,2025-05-11,2025-05-17,Standard Class,C-2110,Aisha Williams,Consumer,South,Charlotte,27,Home & Kitchen,Nespresso Vertuo,158.0,1,158.0,0.0,158.0,93.63,64.37,40.74,Google Pay,3.4,0,5,May,2,Sunday,26-35
ORD-012696,2025-05-11,2025-05-17,Standard Class,C-1705,Omar Garcia,Consumer,West,San Francisco,39,Home & Kitchen,KitchenAid Mixer,267.02,1,267.02,15.0,226.97,159.16,67.81,29.88,Debit Card,2.8,0,5,May,2,Sunday,36-45
ORD-012697,2025-05-11,2025-05-17,Standard Class,C-1937,Patricia Sharma,Home Office,West,San Francisco,41,Sports & Fitness,Hydro Flask 32oz,185.93,1,185.93,0.0,185.93,105.07,80.86,43.49,Bank Transfer,4.6,0,5,May,2,Sunday,36-45
ORD-012698,2025-05-11,2025-05-15,Second Class,C-1404,Arjun Patel,Corporate,Central,Dallas,38,Electronics,Dell XPS 15,1792.98,2,3585.96,30.0,2510.17,2223.71,286.46,11.41,Credit Card,3.9,0,5,May,2,Sunday,36-45
ORD-012699,2025-05-11,2025-05-15,Second Class,C-2047,Michael Kim,Corporate,Central,Chicago,52,Clothing,Gap Hoodie,108.26,1,108.26,0.0,108.26,61.77,46.49,42.94,PayPal,4.8,0,5,May,2,Sunday,46-55
ORD-012700,2025-05-11,2025-05-17,Standard Class,C-2018,Lucas Davis,Consumer,West,San Francisco,41,Sports & Fitness,Peloton Bike+,272.5,1,272.5,0.0,272.5,181.96,90.54,33.23,Google Pay,5.0,0,5,May,2,Sunday,36-45
ORD-012701,2025-05-11,2025-05-15,Second Class,C-2182,Aisha Smith,Corporate,Central,Chicago,20,Electronics,Apple Watch Series 9,1695.35,4,6781.4,0.0,6781.4,4554.71,2226.69,32.84,Google Pay,4.3,0,5,May,2,Sunday,18-25
ORD-012702,2025-05-11,2025-05-15,Second Class,C-1368,Lucas Kumar,Corporate,West,Los Angeles,41,Electronics,MacBook Air M3,646.54,2,1293.08,0.0,1293.08,857.07,436.01,33.72,Credit Card,4.1,0,5,May,2,Sunday,36-45
ORD-012703,2025-05-11,2025-05-17,Standard Class,C-2108,Aisha Smith,Corporate,South,Atlanta,31,Clothing,Gap Hoodie,218.17,3,654.51,5.0,621.78,365.57,256.21,41.21,Credit Card,4.6,0,5,May,2,Sunday,26-35
ORD-012704,2025-05-11,2025-05-17,Standard Class,C-1440,Sofia Reddy,Home Office,East,Boston,52,Electronics,LG 27in 4K Monitor,987.2,3,2961.6,5.0,2813.52,1910.29,903.23,32.1,Apple Pay,4.0,0,5,May,2,Sunday,46-55
ORD-012705,2025-05-11,2025-05-17,Standard Class,C-1587,Omar Garcia,Corporate,Central,Dallas,32,Home & Kitchen,Ninja Air Fryer,505.91,1,505.91,0.0,505.91,328.62,177.29,35.04,Google Pay,4.2,0,5,May,2,Sunday,26-35
ORD-012706,2025-05-11,2025-05-11,Same Day,C-1109,Omar Lee,Consumer,East,New York,21,Food & Grocery,Whey Protein 5lb,19.79,1,19.79,5.0,18.8,11.36,7.44,39.57,Credit Card,5.0,0,5,May,2,Sunday,18-25
ORD-012707,2025-05-11,2025-05-17,Standard Class,C-1116,John Garcia,Corporate,Central,Chicago,37,Books & Media,The Alchemist,56.7,2,113.4,30.0,79.38,52.15,27.23,34.3,Credit Card,3.8,0,5,May,2,Sunday,36-45
ORD-012708,2025-05-11,2025-05-17,Standard Class,C-1002,Linda Jones,Consumer,South,Nashville,58,Clothing,Ray-Ban Aviators,67.67,2,135.34,25.0,101.5,79.73,21.77,21.45,Debit Card,4.7,0,5,May,2,Sunday,56+
ORD-012709,2025-05-11,2025-05-15,Second Class,C-2120,Arjun Reddy,Consumer,West,Los Angeles,39,Home & Kitchen,Ninja Air Fryer,273.85,1,273.85,15.0,232.77,165.58,67.19,28.87,Debit Card,4.3,0,5,May,2,Sunday,36-45
ORD-012710,2025-05-11,2025-05-13,First Class,C-1730,Omar Singh,Corporate,Central,Dallas,21,Electronics,Apple Watch Series 9,488.68,1,488.68,10.0,439.81,343.08,96.73,21.99,Credit Card,5.0,0,5,May,2,Sunday,18-25
ORD-012711,2025-05-11,2025-05-11,Same Day,C-1503,Robert Miller,Corporate,East,New York,18,Home & Kitchen,Roomba i7+,95.43,1,95.43,25.0,71.57,56.08,15.49,21.64,PayPal,3.6,0,5,May,2,Sunday,18-25
ORD-012712,2025-05-11,2025-05-13,First Class,C-1900,James Garcia,Corporate,South,Charlotte,48,Food & Grocery,Dark Chocolate 70%,52.2,1,52.2,0.0,52.2,32.49,19.71,37.76,Apple Pay,4.2,0,5,May,2,Sunday,46-55
